LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
MAC000003,Std,2012-03-01T01:30:00,0.088,1:30:00
MAC000003,Std,2012-03-01T02:00:00,0.108,2:00:00
MAC000003,Std,2012-03-01T02:30:00,0.158,2:30:00
MAC000003,Std,2012-03-01T03:00:00,0.106,3:00:00
MAC000003,Std,2012-03-01T03:30:00,0.092,3:30:00
MAC000003,Std,2012-03-01T04:00:00,0.111,4:00:00
MAC000003,Std,2012-03-01T04:30:00,0.087,4:30:00
MAC000003,Std,2012-03-01T05:00:00,0.154,5:00:00
MAC000003,Std,2012-03-01T05:30:00,0.156,5:30:00
MAC000003,Std,2012-03-01T06:00:00,0.125,6:00:00
MAC000003,Std,2012-03-01T06:30:00,0.149,6:30:00
MAC000003,Std,2012-03-01T07:00:00,0.325,7:00:00
MAC000003,Std,2012-03-01T07:30:00,0.212,7:30:00
MAC000003,Std,2012-03-01T08:00:00,0.269,8:00:00
MAC000003,Std,2012-03-01T08:30:00,0.334,8:30:00
MAC000003,Std,2012-03-01T09:00:00,0.249,9:00:00
MAC000003,Std,2012-03-01T09:30:00,0.251,9:30:00
MAC000003,Std,2012-03-01T10:00:00,0.165,10:00:00
MAC000003,Std,2012-03-01T10:30:00,0.103,10:30:00
MAC000003,Std,2012-03-01T11:00:00,0.12,11:00:00
MAC000003,Std,2012-03-01T11:30:00,0.131,11:30:00
MAC000003,Std,2012-03-01T12:00:00,0.173,12:00:00
MAC000003,Std,2012-03-01T12:30:00,1.119,12:30:00
MAC000003,Std,2012-03-01T13:00:00,0.576,13:00:00
MAC000003,Std,2012-03-01T13:30:00,0.212,13:30:00
MAC000003,Std,2012-03-01T14:00:00,0.179,14:00:00
MAC000003,Std,2012-03-01T14:30:00,0.191,14:30:00
MAC000003,Std,2012-03-01T15:00:00,0.17,15:00:00
MAC000003,Std,2012-03-01T15:30:00,0.127,15:30:00
MAC000003,Std,2012-03-01T16:00:00,0.164,16:00:00
MAC000003,Std,2012-03-01T16:30:00,0.21,16:30:00
MAC000003,Std,2012-03-01T17:00:00,0.117,17:00:00
MAC000003,Std,2012-03-01T17:30:00,0.163,17:30:00
MAC000003,Std,2012-03-01T18:00:00,0.135,18:00:00
MAC000003,Std,2012-03-01T18:30:00,0.075,18:30:00
MAC000003,Std,2012-03-01T19:00:00,0.139,19:00:00
MAC000003,Std,2012-03-01T19:30:00,0.117,19:30:00
MAC000003,Std,2012-03-01T20:00:00,0.552,20:00:00
MAC000003,Std,2012-03-01T20:30:00,0.686,20:30:00
MAC000003,Std,2012-03-01T21:00:00,0.345,21:00:00
MAC000003,Std,2012-03-01T21:30:00,0.623,21:30:00
MAC000003,Std,2012-03-01T22:00:00,0.221,22:00:00
MAC000003,Std,2012-03-01T22:30:00,0.167,22:30:00
MAC000003,Std,2012-03-01T23:00:00,0.108,23:00:00
MAC000003,Std,2012-03-01T23:30:00,0.156,23:30:00
MAC000003,Std,2012-03-02T00:00:00,0.146,0:00:00
MAC000003,Std,2012-03-02T00:30:00,0.098,0:30:00
MAC000003,Std,2012-03-02T01:00:00,0.115,1:00:00
MAC000003,Std,2012-03-02T01:30:00,0.081,1:30:00
MAC000003,Std,2012-03-02T02:00:00,0.089,2:00:00
MAC000003,Std,2012-03-02T02:30:00,0.157,2:30:00
MAC000003,Std,2012-03-02T03:00:00,0.131,3:00:00
MAC000003,Std,2012-03-02T03:30:00,0.158,3:30:00
MAC000003,Std,2012-03-02T04:00:00,0.106,4:00:00
MAC000003,Std,2012-03-02T04:30:00,0.091,4:30:00
MAC000003,Std,2012-03-02T05:00:00,0.131,5:00:00
MAC000003,Std,2012-03-02T05:30:00,0.083,5:30:00
MAC000003,Std,2012-03-02T06:00:00,0.126,6:00:00
MAC000003,Std,2012-03-02T06:30:00,0.148,6:30:00
MAC000003,Std,2012-03-02T07:00:00,0.126,7:00:00
MAC000003,Std,2012-03-02T07:30:00,0.436,7:30:00
MAC000003,Std,2012-03-02T08:00:00,0.23,8:00:00
MAC000003,Std,2012-03-02T08:30:00,0.262,8:30:00
MAC000003,Std,2012-03-02T09:00:00,0.278,9:00:00
MAC000003,Std,2012-03-02T09:30:00,0.247,9:30:00
MAC000003,Std,2012-03-02T10:00:00,0.255,10:00:00
MAC000003,Std,2012-03-02T10:30:00,0.354,10:30:00
MAC000003,Std,2012-03-02T11:00:00,0.313,11:00:00
MAC000003,Std,2012-03-02T11:30:00,0.374,11:30:00
MAC000003,Std,2012-03-02T12:00:00,0.216,12:00:00
MAC000003,Std,2012-03-02T12:30:00,0.456,12:30:00
MAC000003,Std,2012-03-02T13:00:00,0.256,13:00:00
MAC000003,Std,2012-03-02T13:30:00,0.514,13:30:00
MAC000003,Std,2012-03-02T14:00:00,0.603,14:00:00
MAC000003,Std,2012-03-02T14:30:00,0.115,14:30:00
MAC000003,Std,2012-03-02T15:00:00,0.067,15:00:00
MAC000003,Std,2012-03-02T15:30:00,0.111,15:30:00
MAC000003,Std,2012-03-02T16:00:00,0.15,16:00:00
MAC000003,Std,2012-03-02T16:30:00,0.143,16:30:00
MAC000003,Std,2012-03-02T17:00:00,0.146,17:00:00
MAC000003,Std,2012-03-02T17:30:00,0.116,17:30:00
MAC000003,Std,2012-03-02T18:00:00,0.681,18:00:00
MAC000003,Std,2012-03-02T18:30:00,0.133,18:30:00
MAC000003,Std,2012-03-02T19:00:00,0.11,19:00:00
MAC000003,Std,2012-03-02T19:30:00,0.147,19:30:00
MAC000003,Std,2012-03-02T20:00:00,0.373,20:00:00
MAC000003,Std,2012-03-02T20:30:00,0.686,20:30:00
MAC000003,Std,2012-03-02T21:00:00,0.69,21:00:00
MAC000003,Std,2012-03-02T21:30:00,0.479,21:30:00
MAC000003,Std,2012-03-02T22:00:00,0.144,22:00:00
MAC000003,Std,2012-03-02T22:30:00,0.192,22:30:00
MAC000003,Std,2012-03-02T23:00:00,0.147,23:00:00
MAC000003,Std,2012-03-02T23:30:00,0.113,23:30:00
MAC000003,Std,2012-03-03T00:00:00,0.126,0:00:00
MAC000003,Std,2012-03-03T00:30:00,0.104,0:30:00
MAC000003,Std,2012-03-03T01:00:00,0.075,1:00:00
MAC000003,Std,2012-03-03T01:30:00,0.111,1:30:00
MAC000003,Std,2012-03-03T02:00:00,0.131,2:00:00
MAC000003,Std,2012-03-03T02:30:00,0.116,2:30:00
MAC000003,Std,2012-03-03T03:00:00,0.119,3:00:00
MAC000003,Std,2012-03-03T03:30:00,0.139,3:30:00
MAC000003,Std,2012-03-03T04:00:00,0.153,4:00:00
MAC000003,Std,2012-03-03T04:30:00,0.114,4:30:00
MAC000003,Std,2012-03-03T05:00:00,0.151,5:00:00
MAC000003,Std,2012-03-03T05:30:00,0.174,5:30:00
MAC000003,Std,2012-03-03T06:00:00,0.512,6:00:00
MAC000003,Std,2012-03-03T06:30:00,0.262,6:30:00
MAC000003,Std,2012-03-03T07:00:00,0.219,7:00:00
MAC000003,Std,2012-03-03T07:30:00,0.201,7:30:00
MAC000003,Std,2012-03-03T08:00:00,0.28,8:00:00
MAC000003,Std,2012-03-03T08:30:00,0.279,8:30:00
MAC000003,Std,2012-03-03T09:00:00,0.229,9:00:00
MAC000003,Std,2012-03-03T09:30:00,0.135,9:30:00
MAC000003,Std,2012-03-03T10:00:00,0.08,10:00:00
MAC000003,Std,2012-03-03T10:30:00,0.087,10:30:00
MAC000003,Std,2012-03-03T11:00:00,0.092,11:00:00
MAC000003,Std,2012-03-03T11:30:00,0.076,11:30:00
MAC000003,Std,2012-03-03T12:00:00,0.424,12:00:00
MAC000003,Std,2012-03-03T12:30:00,1.131,12:30:00
MAC000003,Std,2012-03-03T13:00:00,0.428,13:00:00
MAC000003,Std,2012-03-03T13:30:00,0.56,13:30:00
MAC000003,Std,2012-03-03T14:00:00,0.363,14:00:00
MAC000003,Std,2012-03-03T14:30:00,0.188,14:30:00
MAC000003,Std,2012-03-03T15:00:00,0.111,15:00:00
MAC000003,Std,2012-03-03T15:30:00,0.086,15:30:00
MAC000003,Std,2012-03-03T16:00:00,0.106,16:00:00
MAC000003,Std,2012-03-03T16:30:00,0.073,16:30:00
MAC000003,Std,2012-03-03T17:00:00,0.359,17:00:00
MAC000003,Std,2012-03-03T17:30:00,0.713,17:30:00
MAC000003,Std,2012-03-03T18:00:00,0.477,18:00:00
MAC000003,Std,2012-03-03T18:30:00,0.224,18:30:00
MAC000003,Std,2012-03-03T19:00:00,0.627,19:00:00
MAC000003,Std,2012-03-03T19:30:00,0.292,19:30:00
MAC000003,Std,2012-03-03T20:00:00,0.134,20:00:00
MAC000003,Std,2012-03-03T20:30:00,0.421,20:30:00
MAC000003,Std,2012-03-03T21:00:00,0.19,21:00:00
MAC000003,Std,2012-03-03T21:30:00,0.138,21:30:00
MAC000003,Std,2012-03-03T22:00:00,0.136,22:00:00
MAC000003,Std,2012-03-03T22:30:00,0.108,22:30:00
MAC000003,Std,2012-03-03T23:00:00,0.125,23:00:00
MAC000003,Std,2012-03-03T23:30:00,0.22,23:30:00
MAC000003,Std,2012-03-04T00:00:00,0.098,0:00:00
MAC000003,Std,2012-03-04T00:30:00,0.178,0:30:00
MAC000003,Std,2012-03-04T01:00:00,0.187,1:00:00
MAC000003,Std,2012-03-04T01:30:00,0.128,1:30:00
MAC000003,Std,2012-03-04T02:00:00,0.052,2:00:00
MAC000003,Std,2012-03-04T02:30:00,0.084,2:30:00
MAC000003,Std,2012-03-04T03:00:00,0.047,3:00:00
MAC000003,Std,2012-03-04T03:30:00,0.061,3:30:00
MAC000003,Std,2012-03-04T04:00:00,0.127,4:00:00
MAC000003,Std,2012-03-04T04:30:00,0.132,4:30:00
MAC000003,Std,2012-03-04T05:00:00,0.098,5:00:00
MAC000003,Std,2012-03-04T05:30:00,0.112,5:30:00
MAC000003,Std,2012-03-04T06:00:00,0.088,6:00:00
MAC000003,Std,2012-03-04T06:30:00,0.099,6:30:00
MAC000003,Std,2012-03-04T07:00:00,0.127,7:00:00
MAC000003,Std,2012-03-04T07:30:00,1.288,7:30:00
MAC000003,Std,2012-03-04T08:00:00,1.658,8:00:00
MAC000003,Std,2012-03-04T08:30:00,0.526,8:30:00
MAC000003,Std,2012-03-04T09:00:00,0.182,9:00:00
MAC000003,Std,2012-03-04T09:30:00,0.229,9:30:00
MAC000003,Std,2012-03-04T10:00:00,0.249,10:00:00
MAC000003,Std,2012-03-04T10:30:00,0.339,10:30:00
MAC000003,Std,2012-03-04T11:00:00,0.73,11:00:00
MAC000003,Std,2012-03-04T11:30:00,0.59,11:30:00
MAC000003,Std,2012-03-04T12:00:00,0.662,12:00:00
MAC000003,Std,2012-03-04T12:30:00,0.401,12:30:00
MAC000003,Std,2012-03-04T13:00:00,0.95,13:00:00
MAC000003,Std,2012-03-04T13:30:00,0.306,13:30:00
MAC000003,Std,2012-03-04T14:00:00,0.306,14:00:00
MAC000003,Std,2012-03-04T14:30:00,0.755,14:30:00
MAC000003,Std,2012-03-04T15:00:00,0.228,15:00:00
MAC000003,Std,2012-03-04T15:30:00,0.16,15:30:00
MAC000003,Std,2012-03-04T16:00:00,0.12,16:00:00
MAC000003,Std,2012-03-04T16:30:00,0.16,16:30:00
MAC000003,Std,2012-03-04T17:00:00,0.157,17:00:00
MAC000003,Std,2012-03-04T17:30:00,0.207,17:30:00
MAC000003,Std,2012-03-04T18:00:00,0.139,18:00:00
MAC000003,Std,2012-03-04T18:30:00,0.135,18:30:00
MAC000003,Std,2012-03-04T19:00:00,0.121,19:00:00
MAC000003,Std,2012-03-04T19:30:00,0.213,19:30:00
MAC000003,Std,2012-03-04T20:00:00,0.847,20:00:00
MAC000003,Std,2012-03-04T20:30:00,0.573,20:30:00
MAC000003,Std,2012-03-04T21:00:00,0.542,21:00:00
MAC000003,Std,2012-03-04T21:30:00,0.316,21:30:00
MAC000003,Std,2012-03-04T22:00:00,0.614,22:00:00
MAC000003,Std,2012-03-04T22:30:00,0.157,22:30:00
MAC000003,Std,2012-03-04T23:00:00,0.146,23:00:00
MAC000003,Std,2012-03-04T23:30:00,0.138,23:30:00
MAC000003,Std,2012-03-05T00:00:00,0.085,0:00:00
MAC000003,Std,2012-03-05T00:30:00,0.09,0:30:00
MAC000003,Std,2012-03-05T01:00:00,0.124,1:00:00
MAC000003,Std,2012-03-05T01:30:00,0.076,1:30:00
MAC000003,Std,2012-03-05T02:00:00,0.139,2:00:00
MAC000003,Std,2012-03-05T02:30:00,0.188,2:30:00
MAC000003,Std,2012-03-05T03:00:00,0.153,3:00:00
MAC000003,Std,2012-03-05T03:30:00,0.101,3:30:00
MAC000003,Std,2012-03-05T04:00:00,0.121,4:00:00
MAC000003,Std,2012-03-05T04:30:00,0.1,4:30:00
MAC000003,Std,2012-03-05T05:00:00,0.088,5:00:00
MAC000003,Std,2012-03-05T05:30:00,0.111,5:30:00
MAC000003,Std,2012-03-05T06:00:00,0.142,6:00:00
MAC000003,Std,2012-03-05T06:30:00,0.115,6:30:00
MAC000003,Std,2012-03-05T07:00:00,1.431,7:00:00
MAC000003,Std,2012-03-05T07:30:00,0.262,7:30:00
MAC000003,Std,2012-03-05T08:00:00,0.217,8:00:00
MAC000003,Std,2012-03-05T08:30:00,0.239,8:30:00
MAC000003,Std,2012-03-05T09:00:00,0.277,9:00:00
MAC000003,Std,2012-03-05T09:30:00,0.235,9:30:00
MAC000003,Std,2012-03-05T10:00:00,0.199,10:00:00
MAC000003,Std,2012-03-05T10:30:00,0.132,10:30:00
MAC000003,Std,2012-03-05T11:00:00,0.103,11:00:00
MAC000003,Std,2012-03-05T11:30:00,0.077,11:30:00
MAC000003,Std,2012-03-05T12:00:00,0.435,12:00:00
MAC000003,Std,2012-03-05T12:30:00,0.187,12:30:00
MAC000003,Std,2012-03-05T13:00:00,0.117,13:00:00
MAC000003,Std,2012-03-05T13:30:00,0.113,13:30:00
MAC000003,Std,2012-03-05T14:00:00,0.098,14:00:00
MAC000003,Std,2012-03-05T14:30:00,0.076,14:30:00
MAC000003,Std,2012-03-05T15:00:00,0.087,15:00:00
MAC000003,Std,2012-03-05T15:30:00,0.151,15:30:00
MAC000003,Std,2012-03-05T16:00:00,0.156,16:00:00
MAC000003,Std,2012-03-05T16:30:00,0.126,16:30:00
MAC000003,Std,2012-03-05T17:00:00,0.225,17:00:00
MAC000003,Std,2012-03-05T17:30:00,0.301,17:30:00
MAC000003,Std,2012-03-05T18:00:00,0.234,18:00:00
MAC000003,Std,2012-03-05T18:30:00,0.519,18:30:00
MAC000003,Std,2012-03-05T19:00:00,0.644,19:00:00
MAC000003,Std,2012-03-05T19:30:00,0.39,19:30:00
MAC000003,Std,2012-03-05T20:00:00,0.218,20:00:00
MAC000003,Std,2012-03-05T20:30:00,0.938,20:30:00
MAC000003,Std,2012-03-05T21:00:00,0.53,21:00:00
MAC000003,Std,2012-03-05T21:30:00,0.629,21:30:00
MAC000003,Std,2012-03-05T22:00:00,0.267,22:00:00
MAC000003,Std,2012-03-05T22:30:00,0.79,22:30:00
MAC000003,Std,2012-03-05T23:00:00,0.406,23:00:00
MAC000003,Std,2012-03-05T23:30:00,0.442,23:30:00
MAC000003,Std,2012-03-06T00:00:00,0.14,0:00:00
MAC000003,Std,2012-03-06T00:30:00,3.206,0:30:00
MAC000003,Std,2012-03-06T01:00:00,3.309,1:00:00
MAC000003,Std,2012-03-06T01:30:00,3.49,1:30:00
MAC000003,Std,2012-03-06T02:00:00,3.552,2:00:00
MAC000003,Std,2012-03-06T02:30:00,3.41,2:30:00
MAC000003,Std,2012-03-06T03:00:00,3.614,3:00:00
MAC000003,Std,2012-03-06T03:30:00,3.704,3:30:00
MAC000003,Std,2012-03-06T04:00:00,2.467,4:00:00
MAC000003,Std,2012-03-06T04:30:00,2.576,4:30:00
MAC000003,Std,2012-03-06T05:00:00,2.566,5:00:00
MAC000003,Std,2012-03-06T05:30:00,2.319,5:30:00
MAC000003,Std,2012-03-06T06:00:00,2.596,6:00:00
MAC000003,Std,2012-03-06T06:30:00,2.318,6:30:00
MAC000003,Std,2012-03-06T07:00:00,1.809,7:00:00
MAC000003,Std,2012-03-06T07:30:00,0.159,7:30:00
MAC000003,Std,2012-03-06T08:00:00,0.162,8:00:00
MAC000003,Std,2012-03-06T08:30:00,0.246,8:30:00
MAC000003,Std,2012-03-06T09:00:00,0.245,9:00:00
MAC000003,Std,2012-03-06T09:30:00,0.205,9:30:00
MAC000003,Std,2012-03-06T10:00:00,0.284,10:00:00
MAC000003,Std,2012-03-06T10:30:00,0.532,10:30:00
MAC000003,Std,2012-03-06T11:00:00,0.176,11:00:00
MAC000003,Std,2012-03-06T11:30:00,0.149,11:30:00
MAC000003,Std,2012-03-06T12:00:00,0.112,12:00:00
MAC000003,Std,2012-03-06T12:30:00,0.075,12:30:00
MAC000003,Std,2012-03-06T13:00:00,0.11,13:00:00
MAC000003,Std,2012-03-06T13:30:00,0.128,13:30:00
MAC000003,Std,2012-03-06T14:00:00,0.115,14:00:00
MAC000003,Std,2012-03-06T14:30:00,0.132,14:30:00
MAC000003,Std,2012-03-06T15:00:00,0.078,15:00:00
MAC000003,Std,2012-03-06T15:30:00,0.083,15:30:00
MAC000003,Std,2012-03-06T16:00:00,0.142,16:00:00
MAC000003,Std,2012-03-06T16:30:00,0.288,16:30:00
MAC000003,Std,2012-03-06T17:00:00,0.253,17:00:00
MAC000003,Std,2012-03-06T17:30:00,0.407,17:30:00
MAC000003,Std,2012-03-06T18:00:00,0.215,18:00:00
MAC000003,Std,2012-03-06T18:30:00,0.234,18:30:00
MAC000003,Std,2012-03-06T19:00:00,0.31,19:00:00
MAC000003,Std,2012-03-06T19:30:00,0.214,19:30:00
MAC000003,Std,2012-03-06T20:00:00,0.519,20:00:00
MAC000003,Std,2012-03-06T20:30:00,0.265,20:30:00
MAC000003,Std,2012-03-06T21:00:00,0.18,21:00:00
MAC000003,Std,2012-03-06T21:30:00,0.19,21:30:00
MAC000003,Std,2012-03-06T22:00:00,0.254,22:00:00
MAC000003,Std,2012-03-06T22:30:00,0.188,22:30:00
MAC000003,Std,2012-03-06T23:00:00,0.191,23:00:00
MAC000003,Std,2012-03-06T23:30:00,0.257,23:30:00
MAC000003,Std,2012-03-07T00:00:00,0.135,0:00:00
MAC000003,Std,2012-03-07T00:30:00,3.248,0:30:00
MAC000003,Std,2012-03-07T01:00:00,3.273,1:00:00
MAC000003,Std,2012-03-07T01:30:00,3.311,1:30:00
MAC000003,Std,2012-03-07T02:00:00,2.372,2:00:00
MAC000003,Std,2012-03-07T02:30:00,2.27,2:30:00
MAC000003,Std,2012-03-07T03:00:00,2.839,3:00:00
MAC000003,Std,2012-03-07T03:30:00,2.431,3:30:00
MAC000003,Std,2012-03-07T04:00:00,2.492,4:00:00
MAC000003,Std,2012-03-07T04:30:00,2.661,4:30:00
MAC000003,Std,2012-03-07T05:00:00,2.196,5:00:00
MAC000003,Std,2012-03-07T05:30:00,1.629,5:30:00
MAC000003,Std,2012-03-07T06:00:00,2.202,6:00:00
MAC000003,Std,2012-03-07T06:30:00,1.666,6:30:00
MAC000003,Std,2012-03-07T07:00:00,1.635,7:00:00
MAC000003,Std,2012-03-07T07:30:00,0.144,7:30:00
MAC000003,Std,2012-03-07T08:00:00,0.285,8:00:00
MAC000003,Std,2012-03-07T08:30:00,0.229,8:30:00
MAC000003,Std,2012-03-07T09:00:00,0.318,9:00:00
MAC000003,Std,2012-03-07T09:30:00,0.291,9:30:00
MAC000003,Std,2012-03-07T10:00:00,0.152,10:00:00
MAC000003,Std,2012-03-07T10:30:00,0.108,10:30:00
MAC000003,Std,2012-03-07T11:00:00,0.13,11:00:00
MAC000003,Std,2012-03-07T11:30:00,0.207,11:30:00
MAC000003,Std,2012-03-07T12:00:00,0.267,12:00:00
MAC000003,Std,2012-03-07T12:30:00,0.262,12:30:00
MAC000003,Std,2012-03-07T13:00:00,0.183,13:00:00
MAC000003,Std,2012-03-07T13:30:00,0.194,13:30:00
MAC000003,Std,2012-03-07T14:00:00,0.134,14:00:00
MAC000003,Std,2012-03-07T14:30:00,0.159,14:30:00
MAC000003,Std,2012-03-07T15:00:00,0.136,15:00:00
MAC000003,Std,2012-03-07T15:30:00,0.12,15:30:00
MAC000003,Std,2012-03-07T16:00:00,0.178,16:00:00
MAC000003,Std,2012-03-07T16:30:00,0.154,16:30:00
MAC000003,Std,2012-03-07T17:00:00,0.134,17:00:00
MAC000003,Std,2012-03-07T17:30:00,0.114,17:30:00
MAC000003,Std,2012-03-07T18:00:00,0.147,18:00:00
MAC000003,Std,2012-03-07T18:30:00,0.204,18:30:00
MAC000003,Std,2012-03-07T19:00:00,0.363,19:00:00
MAC000003,Std,2012-03-07T19:30:00,0.694,19:30:00
MAC000003,Std,2012-03-07T20:00:00,0.282,20:00:00
MAC000003,Std,2012-03-07T20:30:00,1.338,20:30:00
MAC000003,Std,2012-03-07T21:00:00,0.332,21:00:00
MAC000003,Std,2012-03-07T21:30:00,0.201,21:30:00
MAC000003,Std,2012-03-07T22:00:00,0.175,22:00:00
MAC000003,Std,2012-03-07T22:30:00,0.233,22:30:00
MAC000003,Std,2012-03-07T23:00:00,0.141,23:00:00
MAC000003,Std,2012-03-07T23:30:00,0.142,23:30:00
MAC000003,Std,2012-03-08T00:00:00,0.205,0:00:00
MAC000003,Std,2012-03-08T00:30:00,2.036,0:30:00
MAC000003,Std,2012-03-08T01:00:00,2.029,1:00:00
MAC000003,Std,2012-03-08T01:30:00,2.013,1:30:00
MAC000003,Std,2012-03-08T02:00:00,1.623,2:00:00
MAC000003,Std,2012-03-08T02:30:00,0.833,2:30:00
MAC000003,Std,2012-03-08T03:00:00,1.242,3:00:00
MAC000003,Std,2012-03-08T03:30:00,0.922,3:30:00
MAC000003,Std,2012-03-08T04:00:00,0.972,4:00:00
MAC000003,Std,2012-03-08T04:30:00,1.229,4:30:00
MAC000003,Std,2012-03-08T05:00:00,0.919,5:00:00
MAC000003,Std,2012-03-08T05:30:00,0.956,5:30:00
MAC000003,Std,2012-03-08T06:00:00,1.226,6:00:00
MAC000003,Std,2012-03-08T06:30:00,0.693,6:30:00
MAC000003,Std,2012-03-08T07:00:00,0.277,7:00:00
MAC000003,Std,2012-03-08T07:30:00,0.214,7:30:00
MAC000003,Std,2012-03-08T08:00:00,0.297,8:00:00
MAC000003,Std,2012-03-08T08:30:00,0.321,8:30:00
MAC000003,Std,2012-03-08T09:00:00,0.242,9:00:00
MAC000003,Std,2012-03-08T09:30:00,0.249,9:30:00
MAC000003,Std,2012-03-08T10:00:00,0.233,10:00:00
MAC000003,Std,2012-03-08T10:30:00,0.116,10:30:00
MAC000003,Std,2012-03-08T11:00:00,0.106,11:00:00
MAC000003,Std,2012-03-08T11:30:00,0.215,11:30:00
MAC000003,Std,2012-03-08T12:00:00,0.25,12:00:00
MAC000003,Std,2012-03-08T12:30:00,0.761,12:30:00
MAC000003,Std,2012-03-08T13:00:00,0.663,13:00:00
MAC000003,Std,2012-03-08T13:30:00,0.212,13:30:00
MAC000003,Std,2012-03-08T14:00:00,0.173,14:00:00
MAC000003,Std,2012-03-08T14:30:00,0.155,14:30:00
MAC000003,Std,2012-03-08T15:00:00,0.106,15:00:00
MAC000003,Std,2012-03-08T15:30:00,0.103,15:30:00
MAC000003,Std,2012-03-08T16:00:00,0.07,16:00:00
MAC000003,Std,2012-03-08T16:30:00,0.083,16:30:00
MAC000003,Std,2012-03-08T17:00:00,0.112,17:00:00
MAC000003,Std,2012-03-08T17:30:00,0.122,17:30:00
MAC000003,Std,2012-03-08T18:00:00,0.157,18:00:00
MAC000003,Std,2012-03-08T18:30:00,0.066,18:30:00
MAC000003,Std,2012-03-08T19:00:00,0.084,19:00:00
MAC000003,Std,2012-03-08T19:30:00,0.206,19:30:00
MAC000003,Std,2012-03-08T20:00:00,0.43,20:00:00
MAC000003,Std,2012-03-08T20:30:00,0.355,20:30:00
MAC000003,Std,2012-03-08T21:00:00,0.243,21:00:00
MAC000003,Std,2012-03-08T21:30:00,0.414,21:30:00
MAC000003,Std,2012-03-08T22:00:00,0.173,22:00:00
MAC000003,Std,2012-03-08T22:30:00,0.101,22:30:00
MAC000003,Std,2012-03-08T23:00:00,0.145,23:00:00
MAC000003,Std,2012-03-08T23:30:00,0.135,23:30:00
MAC000003,Std,2012-03-09T00:00:00,0.109,0:00:00
MAC000003,Std,2012-03-09T00:30:00,1.959,0:30:00
MAC000003,Std,2012-03-09T01:00:00,1.963,1:00:00
MAC000003,Std,2012-03-09T01:30:00,1.674,1:30:00
MAC000003,Std,2012-03-09T02:00:00,0.883,2:00:00
MAC000003,Std,2012-03-09T02:30:00,1.108,2:30:00
MAC000003,Std,2012-03-09T03:00:00,0.975,3:00:00
MAC000003,Std,2012-03-09T03:30:00,0.905,3:30:00
MAC000003,Std,2012-03-09T04:00:00,1.195,4:00:00
MAC000003,Std,2012-03-09T04:30:00,0.937,4:30:00
MAC000003,Std,2012-03-09T05:00:00,0.232,5:00:00
MAC000003,Std,2012-03-09T05:30:00,0.763,5:30:00
MAC000003,Std,2012-03-09T06:00:00,0.244,6:00:00
MAC000003,Std,2012-03-09T06:30:00,0.3,6:30:00
MAC000003,Std,2012-03-09T07:00:00,0.662,7:00:00
MAC000003,Std,2012-03-09T07:30:00,0.075,7:30:00
MAC000003,Std,2012-03-09T08:00:00,0.166,8:00:00
MAC000003,Std,2012-03-09T08:30:00,0.253,8:30:00
MAC000003,Std,2012-03-09T09:00:00,0.322,9:00:00
MAC000003,Std,2012-03-09T09:30:00,0.277,9:30:00
MAC000003,Std,2012-03-09T10:00:00,0.228,10:00:00
MAC000003,Std,2012-03-09T10:30:00,0.231,10:30:00
MAC000003,Std,2012-03-09T11:00:00,0.391,11:00:00
MAC000003,Std,2012-03-09T11:30:00,0.351,11:30:00
MAC000003,Std,2012-03-09T12:00:00,0.245,12:00:00
MAC000003,Std,2012-03-09T12:30:00,0.229,12:30:00
MAC000003,Std,2012-03-09T13:00:00,0.202,13:00:00
MAC000003,Std,2012-03-09T13:30:00,0.211,13:30:00
MAC000003,Std,2012-03-09T14:00:00,0.179,14:00:00
MAC000003,Std,2012-03-09T14:30:00,0.121,14:30:00
MAC000003,Std,2012-03-09T15:00:00,0.129,15:00:00
MAC000003,Std,2012-03-09T15:30:00,0.072,15:30:00
MAC000003,Std,2012-03-09T16:00:00,0.244,16:00:00
MAC000003,Std,2012-03-09T16:30:00,0.229,16:30:00
MAC000003,Std,2012-03-09T17:00:00,0.243,17:00:00
MAC000003,Std,2012-03-09T17:30:00,0.3,17:30:00
MAC000003,Std,2012-03-09T18:00:00,0.237,18:00:00
MAC000003,Std,2012-03-09T18:30:00,0.11,18:30:00
MAC000003,Std,2012-03-09T19:00:00,0.167,19:00:00
MAC000003,Std,2012-03-09T19:30:00,0.218,19:30:00
MAC000003,Std,2012-03-09T20:00:00,0.222,20:00:00
MAC000003,Std,2012-03-09T20:30:00,0.208,20:30:00
MAC000003,Std,2012-03-09T21:00:00,0.188,21:00:00
MAC000003,Std,2012-03-09T21:30:00,0.248,21:30:00
MAC000003,Std,2012-03-09T22:00:00,0.182,22:00:00
MAC000003,Std,2012-03-09T22:30:00,0.15,22:30:00
MAC000003,Std,2012-03-09T23:00:00,0.187,23:00:00
MAC000003,Std,2012-03-09T23:30:00,0.212,23:30:00
MAC000003,Std,2012-03-10T00:00:00,0.134,0:00:00
MAC000003,Std,2012-03-10T00:30:00,1.952,0:30:00
MAC000003,Std,2012-03-10T01:00:00,1.99,1:00:00
MAC000003,Std,2012-03-10T01:30:00,2.066,1:30:00
MAC000003,Std,2012-03-10T02:00:00,1.809,2:00:00
MAC000003,Std,2012-03-10T02:30:00,0.904,2:30:00
MAC000003,Std,2012-03-10T03:00:00,1.072,3:00:00
