Index,LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
398,MAC000003,Std,2012-02-29T07:00:00,0.132000,07:00:00
399,MAC000003,Std,2012-02-29T07:30:00,0.162000,07:30:00
400,MAC000003,Std,2012-02-29T08:00:00,0.112000,08:00:00
401,MAC000003,Std,2012-02-29T08:30:00,0.259000,08:30:00
402,MAC000003,Std,2012-02-29T09:00:00,0.264000,09:00:00
403,MAC000003,Std,2012-02-29T09:30:00,0.258000,09:30:00
404,MAC000003,Std,2012-02-29T10:00:00,0.273000,10:00:00
405,MAC000003,Std,2012-02-29T10:30:00,0.225000,10:30:00
406,MAC000003,Std,2012-02-29T11:00:00,0.259000,11:00:00
407,MAC000003,Std,2012-02-29T11:30:00,0.188000,11:30:00
408,MAC000003,Std,2012-02-29T12:00:00,0.140000,12:00:00
409,MAC000003,Std,2012-02-29T12:30:00,0.133000,12:30:00
410,MAC000003,Std,2012-02-29T13:00:00,0.091000,13:00:00
411,MAC000003,Std,2012-02-29T13:30:00,0.147000,13:30:00
412,MAC000003,Std,2012-02-29T14:00:00,0.174000,14:00:00
413,MAC000003,Std,2012-02-29T14:30:00,0.175000,14:30:00
414,MAC000003,Std,2012-02-29T15:00:00,0.186000,15:00:00
415,MAC000003,Std,2012-02-29T15:30:00,0.144000,15:30:00
416,MAC000003,Std,2012-02-29T16:00:00,0.087000,16:00:00
417,MAC000003,Std,2012-02-29T16:30:00,0.157000,16:30:00
418,MAC000003,Std,2012-02-29T17:00:00,0.136000,17:00:00
419,MAC000003,Std,2012-02-29T17:30:00,0.136000,17:30:00
420,MAC000003,Std,2012-02-29T18:00:00,0.150000,18:00:00
421,MAC000003,Std,2012-02-29T18:30:00,0.108000,18:30:00
422,MAC000003,Std,2012-02-29T19:00:00,0.113000,19:00:00
423,MAC000003,Std,2012-02-29T19:30:00,0.664000,19:30:00
424,MAC000003,Std,2012-02-29T20:00:00,0.557000,20:00:00
425,MAC000003,Std,2012-02-29T20:30:00,0.563000,20:30:00
426,MAC000003,Std,2012-02-29T21:00:00,0.194000,21:00:00
427,MAC000003,Std,2012-02-29T21:30:00,0.383000,21:30:00
428,MAC000003,Std,2012-02-29T22:00:00,0.209000,22:00:00
429,MAC000003,Std,2012-02-29T22:30:00,0.168000,22:30:00
430,MAC000003,Std,2012-02-29T23:00:00,0.183000,23:00:00
431,MAC000003,Std,2012-02-29T23:30:00,0.210000,23:30:00
432,MAC000003,Std,2012-03-01T00:00:00,0.142000,00:00:00
433,MAC000003,Std,2012-03-01T00:30:00,0.091000,00:30:00
434,MAC000003,Std,2012-03-01T01:00:00,0.128000,01:00:00
435,MAC000003,Std,2012-03-01T01:30:00,0.088000,01:30:00
436,MAC000003,Std,2012-03-01T02:00:00,0.108000,02:00:00
437,MAC000003,Std,2012-03-01T02:30:00,0.158000,02:30:00
438,MAC000003,Std,2012-03-01T03:00:00,0.106000,03:00:00
439,MAC000003,Std,2012-03-01T03:30:00,0.092000,03:30:00
440,MAC000003,Std,2012-03-01T04:00:00,0.111000,04:00:00
441,MAC000003,Std,2012-03-01T04:30:00,0.087000,04:30:00
442,MAC000003,Std,2012-03-01T05:00:00,0.154000,05:00:00
443,MAC000003,Std,2012-03-01T05:30:00,0.156000,05:30:00
444,MAC000003,Std,2012-03-01T06:00:00,0.125000,06:00:00
445,MAC000003,Std,2012-03-01T06:30:00,0.149000,06:30:00
446,MAC000003,Std,2012-03-01T07:00:00,0.325000,07:00:00
447,MAC000003,Std,2012-03-01T07:30:00,0.212000,07:30:00
448,MAC000003,Std,2012-03-01T08:00:00,0.269000,08:00:00
449,MAC000003,Std,2012-03-01T08:30:00,0.334000,08:30:00
450,MAC000003,Std,2012-03-01T09:00:00,0.249000,09:00:00
451,MAC000003,Std,2012-03-01T09:30:00,0.251000,09:30:00
452,MAC000003,Std,2012-03-01T10:00:00,0.165000,10:00:00
453,MAC000003,Std,2012-03-01T10:30:00,0.103000,10:30:00
454,MAC000003,Std,2012-03-01T11:00:00,0.120000,11:00:00
455,MAC000003,Std,2012-03-01T11:30:00,0.131000,11:30:00
456,MAC000003,Std,2012-03-01T12:00:00,0.173000,12:00:00
457,MAC000003,Std,2012-03-01T12:30:00,1.119000,12:30:00
458,MAC000003,Std,2012-03-01T13:00:00,0.576000,13:00:00
459,MAC000003,Std,2012-03-01T13:30:00,0.212000,13:30:00
460,MAC000003,Std,2012-03-01T14:00:00,0.179000,14:00:00
461,MAC000003,Std,2012-03-01T14:30:00,0.191000,14:30:00
462,MAC000003,Std,2012-03-01T15:00:00,0.170000,15:00:00
463,MAC000003,Std,2012-03-01T15:30:00,0.127000,15:30:00
464,MAC000003,Std,2012-03-01T16:00:00,0.164000,16:00:00
465,MAC000003,Std,2012-03-01T16:30:00,0.210000,16:30:00
466,MAC000003,Std,2012-03-01T17:00:00,0.117000,17:00:00
467,MAC000003,Std,2012-03-01T17:30:00,0.163000,17:30:00
468,MAC000003,Std,2012-03-01T18:00:00,0.135000,18:00:00
469,MAC000003,Std,2012-03-01T18:30:00,0.075000,18:30:00
470,MAC000003,Std,2012-03-01T19:00:00,0.139000,19:00:00
471,MAC000003,Std,2012-03-01T19:30:00,0.117000,19:30:00
472,MAC000003,Std,2012-03-01T20:00:00,0.552000,20:00:00
473,MAC000003,Std,2012-03-01T20:30:00,0.686000,20:30:00
474,MAC000003,Std,2012-03-01T21:00:00,0.345000,21:00:00
475,MAC000003,Std,2012-03-01T21:30:00,0.623000,21:30:00
476,MAC000003,Std,2012-03-01T22:00:00,0.221000,22:00:00
477,MAC000003,Std,2012-03-01T22:30:00,0.167000,22:30:00
478,MAC000003,Std,2012-03-01T23:00:00,0.108000,23:00:00
479,MAC000003,Std,2012-03-01T23:30:00,0.156000,23:30:00
480,MAC000003,Std,2012-03-02T00:00:00,0.146000,00:00:00
481,MAC000003,Std,2012-03-02T00:30:00,0.098000,00:30:00
482,MAC000003,Std,2012-03-02T01:00:00,0.115000,01:00:00
483,MAC000003,Std,2012-03-02T01:30:00,0.081000,01:30:00
484,MAC000003,Std,2012-03-02T02:00:00,0.089000,02:00:00
485,MAC000003,Std,2012-03-02T02:30:00,0.157000,02:30:00
486,MAC000003,Std,2012-03-02T03:00:00,0.131000,03:00:00
487,MAC000003,Std,2012-03-02T03:30:00,0.158000,03:30:00
488,MAC000003,Std,2012-03-02T04:00:00,0.106000,04:00:00
489,MAC000003,Std,2012-03-02T04:30:00,0.091000,04:30:00
490,MAC000003,Std,2012-03-02T05:00:00,0.131000,05:00:00
491,MAC000003,Std,2012-03-02T05:30:00,0.083000,05:30:00
492,MAC000003,Std,2012-03-02T06:00:00,0.126000,06:00:00
493,MAC000003,Std,2012-03-02T06:30:00,0.148000,06:30:00
494,MAC000003,Std,2012-03-02T07:00:00,0.126000,07:00:00
495,MAC000003,Std,2012-03-02T07:30:00,0.436000,07:30:00
496,MAC000003,Std,2012-03-02T08:00:00,0.230000,08:00:00
497,MAC000003,Std,2012-03-02T08:30:00,0.262000,08:30:00
498,MAC000003,Std,2012-03-02T09:00:00,0.278000,09:00:00
499,MAC000003,Std,2012-03-02T09:30:00,0.247000,09:30:00
500,MAC000003,Std,2012-03-02T10:00:00,0.255000,10:00:00
501,MAC000003,Std,2012-03-02T10:30:00,0.354000,10:30:00
502,MAC000003,Std,2012-03-02T11:00:00,0.313000,11:00:00
503,MAC000003,Std,2012-03-02T11:30:00,0.374000,11:30:00
504,MAC000003,Std,2012-03-02T12:00:00,0.216000,12:00:00
505,MAC000003,Std,2012-03-02T12:30:00,0.456000,12:30:00
506,MAC000003,Std,2012-03-02T13:00:00,0.256000,13:00:00
507,MAC000003,Std,2012-03-02T13:30:00,0.514000,13:30:00
508,MAC000003,Std,2012-03-02T14:00:00,0.603000,14:00:00
509,MAC000003,Std,2012-03-02T14:30:00,0.115000,14:30:00
510,MAC000003,Std,2012-03-02T15:00:00,0.067000,15:00:00
511,MAC000003,Std,2012-03-02T15:30:00,0.111000,15:30:00
512,MAC000003,Std,2012-03-02T16:00:00,0.150000,16:00:00
513,MAC000003,Std,2012-03-02T16:30:00,0.143000,16:30:00
514,MAC000003,Std,2012-03-02T17:00:00,0.146000,17:00:00
515,MAC000003,Std,2012-03-02T17:30:00,0.116000,17:30:00
516,MAC000003,Std,2012-03-02T18:00:00,0.681000,18:00:00
517,MAC000003,Std,2012-03-02T18:30:00,0.133000,18:30:00
518,MAC000003,Std,2012-03-02T19:00:00,0.110000,19:00:00
519,MAC000003,Std,2012-03-02T19:30:00,0.147000,19:30:00
520,MAC000003,Std,2012-03-02T20:00:00,0.373000,20:00:00
521,MAC000003,Std,2012-03-02T20:30:00,0.686000,20:30:00
522,MAC000003,Std,2012-03-02T21:00:00,0.690000,21:00:00
523,MAC000003,Std,2012-03-02T21:30:00,0.479000,21:30:00
524,MAC000003,Std,2012-03-02T22:00:00,0.144000,22:00:00
525,MAC000003,Std,2012-03-02T22:30:00,0.192000,22:30:00
526,MAC000003,Std,2012-03-02T23:00:00,0.147000,23:00:00
527,MAC000003,Std,2012-03-02T23:30:00,0.113000,23:30:00
528,MAC000003,Std,2012-03-03T00:00:00,0.126000,00:00:00
529,MAC000003,Std,2012-03-03T00:30:00,0.104000,00:30:00
530,MAC000003,Std,2012-03-03T01:00:00,0.075000,01:00:00
531,MAC000003,Std,2012-03-03T01:30:00,0.111000,01:30:00
532,MAC000003,Std,2012-03-03T02:00:00,0.131000,02:00:00
533,MAC000003,Std,2012-03-03T02:30:00,0.116000,02:30:00
534,MAC000003,Std,2012-03-03T03:00:00,0.119000,03:00:00
535,MAC000003,Std,2012-03-03T03:30:00,0.139000,03:30:00
536,MAC000003,Std,2012-03-03T04:00:00,0.153000,04:00:00
537,MAC000003,Std,2012-03-03T04:30:00,0.114000,04:30:00
538,MAC000003,Std,2012-03-03T05:00:00,0.151000,05:00:00
539,MAC000003,Std,2012-03-03T05:30:00,0.174000,05:30:00
540,MAC000003,Std,2012-03-03T06:00:00,0.512000,06:00:00
541,MAC000003,Std,2012-03-03T06:30:00,0.262000,06:30:00
542,MAC000003,Std,2012-03-03T07:00:00,0.219000,07:00:00
543,MAC000003,Std,2012-03-03T07:30:00,0.201000,07:30:00
544,MAC000003,Std,2012-03-03T08:00:00,0.280000,08:00:00
545,MAC000003,Std,2012-03-03T08:30:00,0.279000,08:30:00
546,MAC000003,Std,2012-03-03T09:00:00,0.229000,09:00:00
547,MAC000003,Std,2012-03-03T09:30:00,0.135000,09:30:00
548,MAC000003,Std,2012-03-03T10:00:00,0.080000,10:00:00
549,MAC000003,Std,2012-03-03T10:30:00,0.087000,10:30:00
550,MAC000003,Std,2012-03-03T11:00:00,0.092000,11:00:00
551,MAC000003,Std,2012-03-03T11:30:00,0.076000,11:30:00
552,MAC000003,Std,2012-03-03T12:00:00,0.424000,12:00:00
553,MAC000003,Std,2012-03-03T12:30:00,1.131000,12:30:00
554,MAC000003,Std,2012-03-03T13:00:00,0.428000,13:00:00
555,MAC000003,Std,2012-03-03T13:30:00,0.560000,13:30:00
556,MAC000003,Std,2012-03-03T14:00:00,0.363000,14:00:00
557,MAC000003,Std,2012-03-03T14:30:00,0.188000,14:30:00
558,MAC000003,Std,2012-03-03T15:00:00,0.111000,15:00:00
559,MAC000003,Std,2012-03-03T15:30:00,0.086000,15:30:00
560,MAC000003,Std,2012-03-03T16:00:00,0.106000,16:00:00
561,MAC000003,Std,2012-03-03T16:30:00,0.073000,16:30:00
562,MAC000003,Std,2012-03-03T17:00:00,0.359000,17:00:00
563,MAC000003,Std,2012-03-03T17:30:00,0.713000,17:30:00
564,MAC000003,Std,2012-03-03T18:00:00,0.477000,18:00:00
565,MAC000003,Std,2012-03-03T18:30:00,0.224000,18:30:00
566,MAC000003,Std,2012-03-03T19:00:00,0.627000,19:00:00
567,MAC000003,Std,2012-03-03T19:30:00,0.292000,19:30:00
568,MAC000003,Std,2012-03-03T20:00:00,0.134000,20:00:00
569,MAC000003,Std,2012-03-03T20:30:00,0.421000,20:30:00
570,MAC000003,Std,2012-03-03T21:00:00,0.190000,21:00:00
571,MAC000003,Std,2012-03-03T21:30:00,0.138000,21:30:00
572,MAC000003,Std,2012-03-03T22:00:00,0.136000,22:00:00
573,MAC000003,Std,2012-03-03T22:30:00,0.108000,22:30:00
574,MAC000003,Std,2012-03-03T23:00:00,0.125000,23:00:00
575,MAC000003,Std,2012-03-03T23:30:00,0.220000,23:30:00
576,MAC000003,Std,2012-03-04T00:00:00,0.098000,00:00:00
577,MAC000003,Std,2012-03-04T00:30:00,0.178000,00:30:00
578,MAC000003,Std,2012-03-04T01:00:00,0.187000,01:00:00
579,MAC000003,Std,2012-03-04T01:30:00,0.128000,01:30:00
580,MAC000003,Std,2012-03-04T02:00:00,0.052000,02:00:00
581,MAC000003,Std,2012-03-04T02:30:00,0.084000,02:30:00
582,MAC000003,Std,2012-03-04T03:00:00,0.047000,03:00:00
583,MAC000003,Std,2012-03-04T03:30:00,0.061000,03:30:00
584,MAC000003,Std,2012-03-04T04:00:00,0.127000,04:00:00
585,MAC000003,Std,2012-03-04T04:30:00,0.132000,04:30:00
586,MAC000003,Std,2012-03-04T05:00:00,0.098000,05:00:00
587,MAC000003,Std,2012-03-04T05:30:00,0.112000,05:30:00
588,MAC000003,Std,2012-03-04T06:00:00,0.088000,06:00:00
589,MAC000003,Std,2012-03-04T06:30:00,0.099000,06:30:00
590,MAC000003,Std,2012-03-04T07:00:00,0.127000,07:00:00
591,MAC000003,Std,2012-03-04T07:30:00,1.288000,07:30:00
592,MAC000003,Std,2012-03-04T08:00:00,1.658000,08:00:00
593,MAC000003,Std,2012-03-04T08:30:00,0.526000,08:30:00
594,MAC000003,Std,2012-03-04T09:00:00,0.182000,09:00:00
595,MAC000003,Std,2012-03-04T09:30:00,0.229000,09:30:00
596,MAC000003,Std,2012-03-04T10:00:00,0.249000,10:00:00
597,MAC000003,Std,2012-03-04T10:30:00,0.339000,10:30:00
598,MAC000003,Std,2012-03-04T11:00:00,0.730000,11:00:00
599,MAC000003,Std,2012-03-04T11:30:00,0.590000,11:30:00
600,MAC000003,Std,2012-03-04T12:00:00,0.662000,12:00:00
601,MAC000003,Std,2012-03-04T12:30:00,0.401000,12:30:00
602,MAC000003,Std,2012-03-04T13:00:00,0.950000,13:00:00
603,MAC000003,Std,2012-03-04T13:30:00,0.306000,13:30:00
604,MAC000003,Std,2012-03-04T14:00:00,0.306000,14:00:00
605,MAC000003,Std,2012-03-04T14:30:00,0.755000,14:30:00
606,MAC000003,Std,2012-03-04T15:00:00,0.228000,15:00:00
607,MAC000003,Std,2012-03-04T15:30:00,0.160000,15:30:00
608,MAC000003,Std,2012-03-04T16:00:00,0.120000,16:00:00
609,MAC000003,Std,2012-03-04T16:30:00,0.160000,16:30:00
610,MAC000003,Std,2012-03-04T17:00:00,0.157000,17:00:00
611,MAC000003,Std,2012-03-04T17:30:00,0.207000,17:30:00
612,MAC000003,Std,2012-03-04T18:00:00,0.139000,18:00:00
613,MAC000003,Std,2012-03-04T18:30:00,0.135000,18:30:00
614,MAC000003,Std,2012-03-04T19:00:00,0.121000,19:00:00
615,MAC000003,Std,2012-03-04T19:30:00,0.213000,19:30:00
616,MAC000003,Std,2012-03-04T20:00:00,0.847000,20:00:00
617,MAC000003,Std,2012-03-04T20:30:00,0.573000,20:30:00
618,MAC000003,Std,2012-03-04T21:00:00,0.542000,21:00:00
619,MAC000003,Std,2012-03-04T21:30:00,0.316000,21:30:00
620,MAC000003,Std,2012-03-04T22:00:00,0.614000,22:00:00
621,MAC000003,Std,2012-03-04T22:30:00,0.157000,22:30:00
622,MAC000003,Std,2012-03-04T23:00:00,0.146000,23:00:00
623,MAC000003,Std,2012-03-04T23:30:00,0.138000,23:30:00
624,MAC000003,Std,2012-03-05T00:00:00,0.085000,00:00:00
625,MAC000003,Std,2012-03-05T00:30:00,0.090000,00:30:00
626,MAC000003,Std,2012-03-05T01:00:00,0.124000,01:00:00
627,MAC000003,Std,2012-03-05T01:30:00,0.076000,01:30:00
628,MAC000003,Std,2012-03-05T02:00:00,0.139000,02:00:00
629,MAC000003,Std,2012-03-05T02:30:00,0.188000,02:30:00
630,MAC000003,Std,2012-03-05T03:00:00,0.153000,03:00:00
631,MAC000003,Std,2012-03-05T03:30:00,0.101000,03:30:00
632,MAC000003,Std,2012-03-05T04:00:00,0.121000,04:00:00
633,MAC000003,Std,2012-03-05T04:30:00,0.100000,04:30:00
634,MAC000003,Std,2012-03-05T05:00:00,0.088000,05:00:00
635,MAC000003,Std,2012-03-05T05:30:00,0.111000,05:30:00
636,MAC000003,Std,2012-03-05T06:00:00,0.142000,06:00:00
637,MAC000003,Std,2012-03-05T06:30:00,0.115000,06:30:00
638,MAC000003,Std,2012-03-05T07:00:00,1.431000,07:00:00
639,MAC000003,Std,2012-03-05T07:30:00,0.262000,07:30:00
640,MAC000003,Std,2012-03-05T08:00:00,0.217000,08:00:00
641,MAC000003,Std,2012-03-05T08:30:00,0.239000,08:30:00
642,MAC000003,Std,2012-03-05T09:00:00,0.277000,09:00:00
643,MAC000003,Std,2012-03-05T09:30:00,0.235000,09:30:00
644,MAC000003,Std,2012-03-05T10:00:00,0.199000,10:00:00
645,MAC000003,Std,2012-03-05T10:30:00,0.132000,10:30:00
646,MAC000003,Std,2012-03-05T11:00:00,0.103000,11:00:00
647,MAC000003,Std,2012-03-05T11:30:00,0.077000,11:30:00
648,MAC000003,Std,2012-03-05T12:00:00,0.435000,12:00:00
649,MAC000003,Std,2012-03-05T12:30:00,0.187000,12:30:00
650,MAC000003,Std,2012-03-05T13:00:00,0.117000,13:00:00
651,MAC000003,Std,2012-03-05T13:30:00,0.113000,13:30:00
652,MAC000003,Std,2012-03-05T14:00:00,0.098000,14:00:00
653,MAC000003,Std,2012-03-05T14:30:00,0.076000,14:30:00
654,MAC000003,Std,2012-03-05T15:00:00,0.087000,15:00:00
655,MAC000003,Std,2012-03-05T15:30:00,0.151000,15:30:00
656,MAC000003,Std,2012-03-05T16:00:00,0.156000,16:00:00
657,MAC000003,Std,2012-03-05T16:30:00,0.126000,16:30:00
658,MAC000003,Std,2012-03-05T17:00:00,0.225000,17:00:00
659,MAC000003,Std,2012-03-05T17:30:00,0.301000,17:30:00
660,MAC000003,Std,2012-03-05T18:00:00,0.234000,18:00:00
661,MAC000003,Std,2012-03-05T18:30:00,0.519000,18:30:00
662,MAC000003,Std,2012-03-05T19:00:00,0.644000,19:00:00
663,MAC000003,Std,2012-03-05T19:30:00,0.390000,19:30:00
664,MAC000003,Std,2012-03-05T20:00:00,0.218000,20:00:00
665,MAC000003,Std,2012-03-05T20:30:00,0.938000,20:30:00
666,MAC000003,Std,2012-03-05T21:00:00,0.530000,21:00:00
667,MAC000003,Std,2012-03-05T21:30:00,0.629000,21:30:00
668,MAC000003,Std,2012-03-05T22:00:00,0.267000,22:00:00
669,MAC000003,Std,2012-03-05T22:30:00,0.790000,22:30:00
670,MAC000003,Std,2012-03-05T23:00:00,0.406000,23:00:00
671,MAC000003,Std,2012-03-05T23:30:00,0.442000,23:30:00
672,MAC000003,Std,2012-03-06T00:00:00,0.140000,00:00:00
673,MAC000003,Std,2012-03-06T00:30:00,3.206000,00:30:00
674,MAC000003,Std,2012-03-06T01:00:00,3.309000,01:00:00
675,MAC000003,Std,2012-03-06T01:30:00,3.490000,01:30:00
676,MAC000003,Std,2012-03-06T02:00:00,3.552000,02:00:00
677,MAC000003,Std,2012-03-06T02:30:00,3.410000,02:30:00
678,MAC000003,Std,2012-03-06T03:00:00,3.614000,03:00:00
679,MAC000003,Std,2012-03-06T03:30:00,3.704000,03:30:00
680,MAC000003,Std,2012-03-06T04:00:00,2.467000,04:00:00
681,MAC000003,Std,2012-03-06T04:30:00,2.576000,04:30:00
682,MAC000003,Std,2012-03-06T05:00:00,2.566000,05:00:00
683,MAC000003,Std,2012-03-06T05:30:00,2.319000,05:30:00
684,MAC000003,Std,2012-03-06T06:00:00,2.596000,06:00:00
685,MAC000003,Std,2012-03-06T06:30:00,2.318000,06:30:00
686,MAC000003,Std,2012-03-06T07:00:00,1.809000,07:00:00
687,MAC000003,Std,2012-03-06T07:30:00,0.159000,07:30:00
688,MAC000003,Std,2012-03-06T08:00:00,0.162000,08:00:00
689,MAC000003,Std,2012-03-06T08:30:00,0.246000,08:30:00
690,MAC000003,Std,2012-03-06T09:00:00,0.245000,09:00:00
691,MAC000003,Std,2012-03-06T09:30:00,0.205000,09:30:00
692,MAC000003,Std,2012-03-06T10:00:00,0.284000,10:00:00
693,MAC000003,Std,2012-03-06T10:30:00,0.532000,10:30:00
694,MAC000003,Std,2012-03-06T11:00:00,0.176000,11:00:00
695,MAC000003,Std,2012-03-06T11:30:00,0.149000,11:30:00
696,MAC000003,Std,2012-03-06T12:00:00,0.112000,12:00:00
697,MAC000003,Std,2012-03-06T12:30:00,0.075000,12:30:00
698,MAC000003,Std,2012-03-06T13:00:00,0.110000,13:00:00
699,MAC000003,Std,2012-03-06T13:30:00,0.128000,13:30:00
700,MAC000003,Std,2012-03-06T14:00:00,0.115000,14:00:00
701,MAC000003,Std,2012-03-06T14:30:00,0.132000,14:30:00
702,MAC000003,Std,2012-03-06T15:00:00,0.078000,15:00:00
703,MAC000003,Std,2012-03-06T15:30:00,0.083000,15:30:00
704,MAC000003,Std,2012-03-06T16:00:00,0.142000,16:00:00
705,MAC000003,Std,2012-03-06T16:30:00,0.288000,16:30:00
706,MAC000003,Std,2012-03-06T17:00:00,0.253000,17:00:00
707,MAC000003,Std,2012-03-06T17:30:00,0.407000,17:30:00
708,MAC000003,Std,2012-03-06T18:00:00,0.215000,18:00:00
709,MAC000003,Std,2012-03-06T18:30:00,0.234000,18:30:00
710,MAC000003,Std,2012-03-06T19:00:00,0.310000,19:00:00
711,MAC000003,Std,2012-03-06T19:30:00,0.214000,19:30:00
712,MAC000003,Std,2012-03-06T20:00:00,0.519000,20:00:00
713,MAC000003,Std,2012-03-06T20:30:00,0.265000,20:30:00
714,MAC000003,Std,2012-03-06T21:00:00,0.180000,21:00:00
715,MAC000003,Std,2012-03-06T21:30:00,0.190000,21:30:00
716,MAC000003,Std,2012-03-06T22:00:00,0.254000,22:00:00
717,MAC000003,Std,2012-03-06T22:30:00,0.188000,22:30:00
718,MAC000003,Std,2012-03-06T23:00:00,0.191000,23:00:00
719,MAC000003,Std,2012-03-06T23:30:00,0.257000,23:30:00
720,MAC000003,Std,2012-03-07T00:00:00,0.135000,00:00:00
721,MAC000003,Std,2012-03-07T00:30:00,3.248000,00:30:00
722,MAC000003,Std,2012-03-07T01:00:00,3.273000,01:00:00
723,MAC000003,Std,2012-03-07T01:30:00,3.311000,01:30:00
724,MAC000003,Std,2012-03-07T02:00:00,2.372000,02:00:00
725,MAC000003,Std,2012-03-07T02:30:00,2.270000,02:30:00
726,MAC000003,Std,2012-03-07T03:00:00,2.839000,03:00:00
727,MAC000003,Std,2012-03-07T03:30:00,2.431000,03:30:00
728,MAC000003,Std,2012-03-07T04:00:00,2.492000,04:00:00
729,MAC000003,Std,2012-03-07T04:30:00,2.661000,04:30:00
730,MAC000003,Std,2012-03-07T05:00:00,2.196000,05:00:00
731,MAC000003,Std,2012-03-07T05:30:00,1.629000,05:30:00
732,MAC000003,Std,2012-03-07T06:00:00,2.202000,06:00:00
733,MAC000003,Std,2012-03-07T06:30:00,1.666000,06:30:00
734,MAC000003,Std,2012-03-07T07:00:00,1.635000,07:00:00
735,MAC000003,Std,2012-03-07T07:30:00,0.144000,07:30:00
736,MAC000003,Std,2012-03-07T08:00:00,0.285000,08:00:00
737,MAC000003,Std,2012-03-07T08:30:00,0.229000,08:30:00
738,MAC000003,Std,2012-03-07T09:00:00,0.318000,09:00:00
739,MAC000003,Std,2012-03-07T09:30:00,0.291000,09:30:00
740,MAC000003,Std,2012-03-07T10:00:00,0.152000,10:00:00
741,MAC000003,Std,2012-03-07T10:30:00,0.108000,10:30:00
742,MAC000003,Std,2012-03-07T11:00:00,0.130000,11:00:00
743,MAC000003,Std,2012-03-07T11:30:00,0.207000,11:30:00
744,MAC000003,Std,2012-03-07T12:00:00,0.267000,12:00:00
745,MAC000003,Std,2012-03-07T12:30:00,0.262000,12:30:00
746,MAC000003,Std,2012-03-07T13:00:00,0.183000,13:00:00
747,MAC000003,Std,2012-03-07T13:30:00,0.194000,13:30:00
748,MAC000003,Std,2012-03-07T14:00:00,0.134000,14:00:00
749,MAC000003,Std,2012-03-07T14:30:00,0.159000,14:30:00
750,MAC000003,Std,2012-03-07T15:00:00,0.136000,15:00:00
751,MAC000003,Std,2012-03-07T15:30:00,0.120000,15:30:00
752,MAC000003,Std,2012-03-07T16:00:00,0.178000,16:00:00
753,MAC000003,Std,2012-03-07T16:30:00,0.154000,16:30:00
754,MAC000003,Std,2012-03-07T17:00:00,0.134000,17:00:00
755,MAC000003,Std,2012-03-07T17:30:00,0.114000,17:30:00
756,MAC000003,Std,2012-03-07T18:00:00,0.147000,18:00:00
757,MAC000003,Std,2012-03-07T18:30:00,0.204000,18:30:00
758,MAC000003,Std,2012-03-07T19:00:00,0.363000,19:00:00
759,MAC000003,Std,2012-03-07T19:30:00,0.694000,19:30:00
760,MAC000003,Std,2012-03-07T20:00:00,0.282000,20:00:00
761,MAC000003,Std,2012-03-07T20:30:00,1.338000,20:30:00
762,MAC000003,Std,2012-03-07T21:00:00,0.332000,21:00:00
763,MAC000003,Std,2012-03-07T21:30:00,0.201000,21:30:00
764,MAC000003,Std,2012-03-07T22:00:00,0.175000,22:00:00
765,MAC000003,Std,2012-03-07T22:30:00,0.233000,22:30:00
766,MAC000003,Std,2012-03-07T23:00:00,0.141000,23:00:00
767,MAC000003,Std,2012-03-07T23:30:00,0.142000,23:30:00
768,MAC000003,Std,2012-03-08T00:00:00,0.205000,00:00:00
769,MAC000003,Std,2012-03-08T00:30:00,2.036000,00:30:00
770,MAC000003,Std,2012-03-08T01:00:00,2.029000,01:00:00
771,MAC000003,Std,2012-03-08T01:30:00,2.013000,01:30:00
772,MAC000003,Std,2012-03-08T02:00:00,1.623000,02:00:00
773,MAC000003,Std,2012-03-08T02:30:00,0.833000,02:30:00
774,MAC000003,Std,2012-03-08T03:00:00,1.242000,03:00:00
775,MAC000003,Std,2012-03-08T03:30:00,0.922000,03:30:00
776,MAC000003,Std,2012-03-08T04:00:00,0.972000,04:00:00
777,MAC000003,Std,2012-03-08T04:30:00,1.229000,04:30:00
778,MAC000003,Std,2012-03-08T05:00:00,0.919000,05:00:00
779,MAC000003,Std,2012-03-08T05:30:00,0.956000,05:30:00
780,MAC000003,Std,2012-03-08T06:00:00,1.226000,06:00:00
781,MAC000003,Std,2012-03-08T06:30:00,0.693000,06:30:00
782,MAC000003,Std,2012-03-08T07:00:00,0.277000,07:00:00
783,MAC000003,Std,2012-03-08T07:30:00,0.214000,07:30:00
784,MAC000003,Std,2012-03-08T08:00:00,0.297000,08:00:00
785,MAC000003,Std,2012-03-08T08:30:00,0.321000,08:30:00
786,MAC000003,Std,2012-03-08T09:00:00,0.242000,09:00:00
787,MAC000003,Std,2012-03-08T09:30:00,0.249000,09:30:00
788,MAC000003,Std,2012-03-08T10:00:00,0.233000,10:00:00
789,MAC000003,Std,2012-03-08T10:30:00,0.116000,10:30:00
790,MAC000003,Std,2012-03-08T11:00:00,0.106000,11:00:00
791,MAC000003,Std,2012-03-08T11:30:00,0.215000,11:30:00
792,MAC000003,Std,2012-03-08T12:00:00,0.250000,12:00:00
793,MAC000003,Std,2012-03-08T12:30:00,0.761000,12:30:00
794,MAC000003,Std,2012-03-08T13:00:00,0.663000,13:00:00
795,MAC000003,Std,2012-03-08T13:30:00,0.212000,13:30:00
796,MAC000003,Std,2012-03-08T14:00:00,0.173000,14:00:00
